Unit Serial No : 240-LV0P465-EU
Integration Time : 249 ms
Time Average: 11
Binning Average: 0
FFT Smoothing: 0%
Project Name : Project Name
Sample Name : Sample Name
Measurement No : 1
Measurement Time : 09/18/2007   09:26:04

Wavelength(nm)	Wavenumber(1/cm)	Intensity(Counts)
692.5000      	14440.4332    	3044.09082    
693.0000      	14430.0144    	2663.81812    
693.5000      	14419.6107    	2517.18188    
694.0000      	14409.2219    	2845.45459    
694.5000      	14398.8481    	2548.90918    
695.0000      	14388.4892    	2486.63647    
695.5000      	14378.1452    	2455.09082    
696.0000      	14367.8161    	2320.72729    
696.5000      	14357.5018    	2639.00000    
697.0000      	14347.2023    	2484.09082    
697.5000      	14336.9176    	2531.90918    
698.0000      	14326.6476    	2689.81812    
698.5000      	14316.3923    	2613.27271    
699.0000      	14306.1516    	2594.18188    
699.5000      	14295.9257    	2550.18188    
700.0000      	14285.7143    	2502.09082    
700.5000      	14275.5175    	2623.81812    
701.0000      	14265.3352    	2933.18188    
701.5000      	14255.1675    	2429.81812    
702.0000      	14245.0142    	2538.18188    
702.5000      	14234.8754    	2456.36353    
703.0000      	14224.7511    	2412.36353    
703.5000      	14214.6411    	2369.90918    
704.0000      	14204.5455    	2167.54541    
704.5000      	14194.4642    	2567.27271    
705.0000      	14184.3972    	2582.81812    
705.5000      	14174.3444    	2497.00000    
706.0000      	14164.3059    	2733.45459    
706.5000      	14154.2817    	2737.09082    
707.0000      	14144.2716    	2616.09082    
707.5000      	14134.2756    	2623.00000    
708.0000      	14124.2938    	2425.72729    
708.5000      	14114.3260    	2388.72729    
709.0000      	14104.3724    	2627.00000    
709.5000      	14094.4327    	2939.54541    
710.0000      	14084.5070    	2509.09082    
710.5000      	14074.5954    	2541.27271    
711.0000      	14064.6976    	2648.63647    
711.5000      	14054.8138    	2697.09082    
712.0000      	14044.9438    	2602.36353    
712.5000      	14035.0877    	2623.54541    
713.0000      	14025.2454    	2515.45459    
713.5000      	14015.4170    	2934.36353    
714.0000      	14005.6022    	2687.72729    
714.5000      	13995.8013    	2862.90918    
715.0000      	13986.0140    	2346.90918    
715.5000      	13976.2404    	2491.45459    
716.0000      	13966.4804    	2634.18188    
716.5000      	13956.7341    	2568.09082    
717.0000      	13947.0014    	2583.81812    
717.5000      	13937.2822    	2484.36353    
718.0000      	13927.5766    	2600.81812    
718.5000      	13917.8845    	2614.36353    
719.0000      	13908.2058    	2494.81812    
719.5000      	13898.5407    	2585.00000    
720.0000      	13888.8889    	2772.54541    
720.5000      	13879.2505    	2599.63647    
721.0000      	13869.6255    	2496.90918    
721.5000      	13860.0139    	2503.81812    
722.0000      	13850.4155    	2544.00000    
722.5000      	13840.8304    	2142.81812    
723.0000      	13831.2586    	2425.90918    
723.5000      	13821.7001    	2358.63647    
724.0000      	13812.1547    	2263.45459    
724.5000      	13802.6225    	2272.81812    
725.0000      	13793.1034    	2556.45459    
725.5000      	13783.5975    	2506.18188    
726.0000      	13774.1047    	2356.63647    
726.5000      	13764.6249    	2555.36353    
727.0000      	13755.1582    	2366.72729    
727.5000      	13745.7045    	2452.45459    
728.0000      	13736.2637    	2570.63647    
728.5000      	13726.8360    	2549.09082    
729.0000      	13717.4211    	2606.27271    
729.5000      	13708.0192    	2573.27271    
730.0000      	13698.6301    	2592.36353    
730.5000      	13689.2539    	2554.00000    
731.0000      	13679.8906    	2664.36353    
731.5000      	13670.5400    	2573.45459    
732.0000      	13661.2022    	2474.63647    
732.5000      	13651.8771    	2679.27271    
733.0000      	13642.5648    	2505.63647    
733.5000      	13633.2652    	2693.27271    
734.0000      	13623.9782    	2665.00000    
734.5000      	13614.7039    	2441.45459    
735.0000      	13605.4422    	2660.00000    
735.5000      	13596.1931    	2431.00000    
736.0000      	13586.9565    	2564.54541    
736.5000      	13577.7325    	2735.63647    
737.0000      	13568.5210    	2621.45459    
737.5000      	13559.3220    	2435.09082    
738.0000      	13550.1355    	2478.90918    
738.5000      	13540.9614    	2410.09082    
739.0000      	13531.7997    	2270.63647    
739.5000      	13522.6504    	2357.63647    
740.0000      	13513.5135    	2401.81812    
740.5000      	13504.3889    	2199.63647    
741.0000      	13495.2767    	2489.45459    
741.5000      	13486.1767    	2796.45459    
742.0000      	13477.0889    	2946.54541    
742.5000      	13468.0135    	2349.18188    
743.0000      	13458.9502    	2411.09082    
743.5000      	13449.8991    	2521.54541    
744.0000      	13440.8602    	2468.27271    
744.5000      	13431.8334    	2634.81812    
745.0000      	13422.8188    	2506.09082    
745.5000      	13413.8162    	2255.18188    
746.0000      	13404.8257    	2314.00000    
746.5000      	13395.8473    	2531.27271    
747.0000      	13386.8809    	2352.18188    
747.5000      	13377.9264    	2601.54541    
748.0000      	13368.9840    	2410.00000    
748.5000      	13360.0534    	2495.81812    
749.0000      	13351.1348    	2410.63647    
749.5000      	13342.2282    	2361.18188    
750.0000      	13333.3333    	2395.63647    
750.5000      	13324.4504    	2525.18188    
751.0000      	13315.5792    	2603.18188    
751.5000      	13306.7199    	2698.72729    
752.0000      	13297.8723    	2832.81812    
752.5000      	13289.0365    	2885.63647    
753.0000      	13280.2125    	3000.36353    
753.5000      	13271.4001    	2708.18188    
754.0000      	13262.5995    	2550.18188    
754.5000      	13253.8105    	2726.00000    
755.0000      	13245.0331    	2577.90918    
755.5000      	13236.2674    	2491.00000    
756.0000      	13227.5132    	2569.90918    
756.5000      	13218.7707    	2693.72729    
757.0000      	13210.0396    	2529.54541    
757.5000      	13201.3201    	2522.81812    
758.0000      	13192.6121    	2633.36353    
758.5000      	13183.9156    	2674.54541    
759.0000      	13175.2306    	2908.27271    
759.5000      	13166.5569    	2452.18188    
760.0000      	13157.8947    	2575.63647    
760.5000      	13149.2439    	2867.72729    
761.0000      	13140.6045    	2376.36353    
761.5000      	13131.9764    	2772.27271    
762.0000      	13123.3596    	2585.09082    
762.5000      	13114.7541    	2514.90918    
763.0000      	13106.1599    	2498.63647    
763.5000      	13097.5769    	2588.81812    
764.0000      	13089.0052    	2525.27271    
764.5000      	13080.4447    	2287.63647    
765.0000      	13071.8954    	2389.45459    
765.5000      	13063.3573    	2584.18188    
766.0000      	13054.8303    	2638.54541    
766.5000      	13046.3144    	2679.81812    
767.0000      	13037.8096    	2521.63647    
767.5000      	13029.3160    	2220.18188    
768.0000      	13020.8333    	2546.00000    
768.5000      	13012.3617    	2747.72729    
769.0000      	13003.9012    	2667.72729    
769.5000      	12995.4516    	2681.27271    
770.0000      	12987.0130    	2593.81812    
770.5000      	12978.5853    	2512.09082    
771.0000      	12970.1686    	2724.54541    
771.5000      	12961.7628    	2993.72729    
772.0000      	12953.3679    	2513.81812    
772.5000      	12944.9838    	2493.27271    
773.0000      	12936.6106    	2578.45459    
773.5000      	12928.2482    	2597.63647    
774.0000      	12919.8966    	2620.18188    
774.5000      	12911.5558    	2491.36353    
775.0000      	12903.2258    	2562.00000    
775.5000      	12894.9065    	2586.36353    
776.0000      	12886.5979    	2536.72729    
776.5000      	12878.3001    	2446.54541    
777.0000      	12870.0129    	2496.27271    
777.5000      	12861.7363    	2331.45459    
778.0000      	12853.4704    	2479.18188    
778.5000      	12845.2152    	2840.90918    
779.0000      	12836.9705    	2703.72729    
779.5000      	12828.7364    	2719.63647    
780.0000      	12820.5128    	2388.63647    
780.5000      	12812.2998    	2366.63647    
781.0000      	12804.0973    	2466.90918    
781.5000      	12795.9053    	2663.09082    
782.0000      	12787.7238    	2624.63647    
782.5000      	12779.5527    	2442.09082    
783.0000      	12771.3921    	2361.36353    
783.5000      	12763.2419    	2452.72729    
784.0000      	12755.1020    	2342.36353    
784.5000      	12746.9726    	2780.18188    
785.0000      	12738.8535    	2516.36353    
785.5000      	12730.7447    	2511.00000    
786.0000      	12722.6463    	2422.09082    
786.5000      	12714.5582    	2412.36353    
787.0000      	12706.4803    	2730.90918    
787.5000      	12698.4127    	2558.81812    
788.0000      	12690.3553    	2881.09082    
788.5000      	12682.3082    	2564.36353    
789.0000      	12674.2712    	2634.72729    
789.5000      	12666.2445    	2540.27271    
790.0000      	12658.2278    	2497.63647    
790.5000      	12650.2214    	2505.45459    
791.0000      	12642.2250    	2414.27271    
791.5000      	12634.2388    	2522.54541    
792.0000      	12626.2626    	2611.18188    
792.5000      	12618.2965    	2557.45459    
793.0000      	12610.3405    	2450.00000    
793.5000      	12602.3945    	2371.81812    
794.0000      	12594.4584    	2675.90918    
794.5000      	12586.5324    	2694.18188    
795.0000      	12578.6164    	2714.45459    
795.5000      	12570.7102    	2624.54541    
796.0000      	12562.8141    	2412.81812    
796.5000      	12554.9278    	2411.81812    
797.0000      	12547.0514    	2663.36353    
797.5000      	12539.1850    	2538.54541    
798.0000      	12531.3283    	2536.54541    
798.5000      	12523.4815    	2399.09082    
799.0000      	12515.6446    	2349.63647    
799.5000      	12507.8174    	2620.63647    
800.0000      	12500.0000    	2788.18188    
